id,text,url_media,quantity_likes,quantity_retweets,quantity_quotes,quantity_replys,timestamp,twitter_account_id
143,Time for the #MonthlyRun! Come try #SpeedWalk. How quickly can beat the game without using the sprint button? https://t.co/4qb2NOewGl https://t.co/40ITmVPf7t,,2,1,0,0,2017-02-02T20:40:49.000Z,0
144,Congrats to everyone who participated in the #MonthlyRun! Some fun discoveries this month. Next run starts tomorrow: https://t.co/jeg5yySXwB https://t.co/fQe996KOBn,,0,0,0,0,2017-02-01T22:10:12.000Z,0
145,Shadow Complex fans in Europe! You can still get Shadow Complex Remastered for 50% off! Get it now: https://t.co/oYn3Lkz69U https://t.co/YWzO4cuHxh,,1,1,0,0,2017-02-01T21:16:11.000Z,0
146,LAST CHANCE! Pick up Shadow Complex Remastered on PS4 for up to 60% off. Only a few hours left: https://t.co/BSVZYu2bap https://t.co/p2Dps0wLYj,,0,2,0,0,2017-01-30T19:40:23.000Z,0
147,Final Days! Just a few days left to get Shadow Complex Remastered for up to 60% off on PS4: https://t.co/BSVZYu2bap https://t.co/op84tz1duJ,,1,0,0,0,2017-01-29T19:35:12.000Z,0
148,LIMITED TIME! Get Shadow Complex Remastered for 60% off on Playstation 4. Don't miss this offer: https://t.co/BSVZYu2bap https://t.co/dD6yaXkqmY,,1,1,2,0,2017-01-28T19:25:17.000Z,0
149,#Weekend Come get Shadow Complex Remastered for up to 60% off on PS4. Come play: https://t.co/BSVZYu2bap,,0,0,0,0,2017-01-27T19:20:41.000Z,0
150,"Save up to 60% off on Shadow Complex Remastered on Playstation 4.  Limited time sale, come pick it up now: https://t.co/BSVZYu2bap https://t.co/ouJIn4PaMH",,1,2,0,0,2017-01-26T18:45:30.000Z,0
151,BIG SALE! Get up to 60% off on Shadow Complex Remastered on PS4 for a limited time! Come pick it up today: https://t.co/BoT2Q4QR9U https://t.co/9UNFrzoXu5,,4,1,0,0,2017-01-24T20:29:54.000Z,0
152,50% off Shadow Complex Remastered on the European Playstation store. Come pick it up today: https://t.co/oYn3Lkz69U https://t.co/bwAd75THpz,,1,0,0,0,2017-01-23T18:32:17.000Z,0
153,European fans: Don't miss this chance to get Shadow Complex Remastered on PS4 for 50% off. Get it here: https://t.co/oYn3Lkz69U,,1,1,0,0,2017-01-22T19:05:12.000Z,0
154,In Europe? You can pick up Shadow Complex Remastered on PS4 for 50% off. Come check it out: https://t.co/oYn3Lkz69U https://t.co/oFLgtoebBv,,0,0,0,0,2017-01-21T18:01:25.000Z,0
155,European Fans! Shadow Complex Remastered is now 50% off in the @PlayStation store. Pick it up now: https://t.co/oYn3Lkz69U https://t.co/jtM4jgOOrn,,16,8,0,0,2017-01-20T17:50:32.000Z,0
156,Jason is channeling his inner cuteness this morning #meitu #shadowcomplex https://t.co/rqHQGynYKr,,4,0,0,0,2017-01-19T17:00:33.000Z,0
157,"RT @Diealated: New #ThursdayThirteen! Check out my top 13 reasons why you should play @shadowcomplex from @ChAIRGAMES 

https://t.co/xgSInMâ€¦",,0,12,0,0,2017-01-19T16:16:31.000Z,0
158,#ThrowBackThursday to this early Jason outfit concept. This was back when he was just #SpeedWalking #TBT https://t.co/vPmIF8r8xu,,2,0,0,2,2017-01-12T23:56:45.000Z,0
159,Join us for a Shadow Complex  stream tomorrow at 4pmEST! Come learn about the @discordapp channel and #MonthlyRun https://t.co/3R3cLuximX https://t.co/CX1EidNwSX,,3,2,0,0,2017-01-10T23:55:40.000Z,0
160,A group of Shadow Complex speedrunners has started as @discordapp channel! Come join the speedrunning community: https://t.co/bHDNjHvSqK https://t.co/XoB5sEcZxx,,0,1,0,0,2017-01-06T17:27:42.000Z,0
161,The January #MonthlyRun has begun! Come try your hand at the classic Any % run: https://t.co/jeg5yySXwB https://t.co/Efrcj54D96,,2,1,0,0,2017-01-04T17:01:55.000Z,0
162,Congrats to everyone who played the Monthly Run! Tune in later this week for the next one: https://t.co/5eVMtuvOl5 https://t.co/IwLADkCyhU,,2,0,0,0,2017-01-04T00:58:08.000Z,0
163,Live Shadow Complex Remastered speedrun from Funyuns. Come check it out: https://t.co/q7fsm7uHqD,,1,1,0,0,2017-01-03T21:50:47.000Z,0
164,Want to exercise more this #NewYear? Try the Shadow Complex Hero Workout! #ShadowComplex #NewYearsResolution https://t.co/An4YTOcuaw,,3,2,0,1,2017-01-03T17:56:59.000Z,0
165,LAST CHANCE! Pick up Shadow Complex Remastered for $5 in the #SteamSale! https://t.co/L3eK5KZBNs https://t.co/TUG12oXWbd,,0,1,0,0,2017-01-02T16:15:25.000Z,0
166,The #SteamSale ends soon! Pick up Shadow Complex for just $5 now! https://t.co/L3eK5KZBNs https://t.co/U6QLU9jZyk,,0,1,0,0,2017-01-01T15:01:25.000Z,0
167,RT @windowsstore: Last call! Get @shadowcomplex Remastered for just $4.99 on #Windows10 https://t.co/muK2vAkJGX #LastMinuteDeals https://t.â€¦,,0,9,0,0,2016-12-31T15:56:14.000Z,0
168,#HappyNewYear Come get Shadow Complex Remastered for just $5 on Steam and Windows 10: https://t.co/S3kOPOPlDx https://t.co/7rKeVVG7wO,,0,1,1,0,2016-12-31T14:50:18.000Z,0
169,The sale is almost over! Come get Shadow Complex Remastered for $5 on the Windows 10 Store! #HappyNewYear: https://t.co/EBwrHJvGkr,,0,0,0,0,2016-12-31T00:15:17.000Z,0
170,It is #SteamSale time! Come pick up Shadow Complex Remastered for $5: https://t.co/L3eK5KZBNs https://t.co/kgEB1CHTuB,,3,3,0,0,2016-12-30T14:30:49.000Z,0
171,Have a #Steam Gift Card? Pick up Shadow Complex Remastered for just $5 in the #SteamWinterSale! https://t.co/L3eK5KZBNs https://t.co/FdT9JoRYgE,,0,0,0,0,2016-12-29T16:10:26.000Z,0
172,Just a few days left! Come get Shadow Complex Remastered in the #SteamSale for just $5! Pick it up today: https://t.co/L3eK5KZBNs https://t.co/IY7hTkRqqe,,1,2,0,0,2016-12-28T16:10:23.000Z,0
173,Shadow Complex Remastered is on sale on the Windows 10 Store! Get it now for $5: https://t.co/EBwrHJvGkr https://t.co/PFfxlN3ykd,,2,2,0,0,2016-12-27T23:30:34.000Z,0
174,It's that time of year! Come pick up Shadow Complex Remastered for just $5 on Steam! #SteamSale https://t.co/L3eK5KZBNs https://t.co/u4fNq2kPRM,,0,0,0,0,2016-12-27T16:05:19.000Z,0
175,Get Shadow Complex Remastered for $5 in the #Steamsale! #SteamWinterSale #BoxingDay https://t.co/L3eK5KZBNs https://t.co/qyd8RRKzi6,,3,0,0,0,2016-12-26T16:20:19.000Z,0
176,#HappyHolidays Pick up Shadow Complex Remastered for the Windows 10 store for just $5! Don't miss it: https://t.co/EBwrHJvGkr https://t.co/pqgoUcyAkX,,5,6,1,0,2016-12-23T23:20:17.000Z,0
177,#MerryChristmas! Get Shadow Complex Remastered for just $5 in the #SteamWinterSale! Don't miss this #SteamSale: https://t.co/L3eK5KZBNs https://t.co/OhUFpWDrXu,,1,0,1,0,2016-12-23T15:31:56.000Z,0
178,#MerryChristmas! Get Shadow Complex Remastered for just $5 in the #SteamWinerSale! Don't miss this #SteamSale: https://t.co/L3eK5KZBNs https://t.co/Z5xDVuX8TA,,2,0,0,0,2016-12-23T15:15:31.000Z,0
179,@sparkeonTV DM us and we can discuss more.,,0,0,0,0,2016-12-22T21:04:02.000Z,0
180,"#HappyHolidays from ChAIR! May your new year be filled with epic titans, global espionage, and shadowy exploration. #MerryChristmas #ChAIR https://t.co/2zMdXsJKZ4",,3,0,0,0,2016-12-21T18:41:31.000Z,0
181,RT @ChAIRGAMES: Our final winners are @Autarctic and @SGT_BIGG3 DM us to claim your prize. Thanks to everyone who joined the #ChAIR12days!â€¦,,0,2,0,0,2016-12-20T16:57:31.000Z,0
182,RT @ChAIRGAMES: #ChAIR12days Day 12: FINAL DAY! Retweet and follow us  for a chance to win a ChAIR Games fanpack! #Giveaway #MerryChristmasâ€¦,,0,224,0,0,2016-12-19T22:27:33.000Z,0
183,RT @ChAIRGAMES: #ChAIR12days Day 10: Retweet and follow us for a chance to win a ChAIR hat and notebook! #MerryChristmas #Giveaway Winnersâ€¦,,0,198,0,0,2016-12-17T17:18:14.000Z,0
184,RT @ChAIRGAMES: #ChAIR12days Day 9: Retweet and follow us and @shadowcomplex for a chance to win a  Shadow Complex Poster! #MerryChristmasâ€¦,,0,92,0,0,2016-12-17T17:18:10.000Z,0
185,RT @ChAIRGAMES: Congrats to our Day 5 winners: @AnOverusedMeme and @bearbunny03. DM us to claim your prize! Next giveaway starts this afterâ€¦,,0,1,0,0,2016-12-13T18:41:21.000Z,0
186,RT @ChAIRGAMES: #ChAIR12days Day 5: Retweet and follow us and @shadowcomplex for a chance to win the Shadow Complex Soundtrack! #MerryChrisâ€¦,,0,100,0,0,2016-12-12T23:12:08.000Z,0
187,We're extending the #MonthlyRun. Can you find the fastest path to collect all the gold bars? Come play:  https://t.co/5eVMtuvOl5,,0,0,0,0,2016-12-08T19:09:14.000Z,0
188,RT @ChAIRGAMES: Congrats to our Day 2 winners: @rafaelcoelhorj @OfficialTGA and @carolyndchen. DM us to claim your prize! #ChAIR12days httpâ€¦,,0,2,0,0,2016-12-08T18:09:03.000Z,0
189,RT @ChAIRGAMES: #ChAIR12days Day 2: Retweet and Follow us and @shadowcomplex  for a chance to win Shadow Complex Remastered on PS4! #MerryCâ€¦,,0,300,0,0,2016-12-07T23:28:34.000Z,0
190,We're celebrating 12 Days of Christmas with giveaways everyday! Come back at 5pm EST for the first one! #ChAIR12days #MerryChristmas https://t.co/Q4i7NWrtUG,,9,5,1,2,2016-12-06T17:09:03.000Z,0
191,#ThrowBackThursday #TBT to this article on the influence of Shadow Complex and the future of ChAIR: https://t.co/ZxXZlDmZnD,,2,0,0,0,2016-12-01T19:25:45.000Z,0
192,Last Day for the #MonthlyRun. How fast can you grab all of the gold bars? Come play now: https://t.co/xRheq52Y4i https://t.co/K8rWSZCHqw,,1,1,0,0,2016-11-28T20:57:46.000Z,0
193,#CyberMonday Last day to get Shadow Complex Remastered for up to 50% off on Steam and Xbox One! Pick them up now: https://t.co/7Hl9alE6xl https://t.co/HPX8JNxuvj,,2,1,0,0,2016-11-28T17:49:24.000Z,0
194,FINAL DAY! Get Shadow Complex Remastered for up to 50% off on Xbox One - don't miss it: https://t.co/QAdV34T5c8 https://t.co/cWjriFeK0A,,2,1,1,0,2016-11-27T22:25:09.000Z,0
195,#SteamSale Get Shadow Complex Remastered for 50% off! Don't miss this offer: https://t.co/L3eK5LhcF0 https://t.co/2oGnUrQXDC,,1,0,0,0,2016-11-27T14:30:39.000Z,0
196,The #SteamAutumnSale is underway! Get Shadow Complex Remastered for 50% off: https://t.co/L3eK5KZBNs,,2,0,0,0,2016-11-26T21:25:09.000Z,0
197,One more day to get Shadow Complex Remastered for up to 50% off on Xbox One. Buy today: https://t.co/QAdV35aGAI https://t.co/0QpnXBPkjz,,2,1,0,0,2016-11-26T14:15:25.000Z,0
198,#BlackFriday Get Shadow Complex Remastered for up to 50% off on Xbox One. Get it today: https://t.co/QAdV35aGAI https://t.co/mkZ6Wlm98H,,1,1,0,0,2016-11-25T23:05:14.000Z,0
199,#BlackFriday Shadow Complex Remastered is 50% on #SteamSale. Don't miss this offer: https://t.co/L3eK5KZBNs https://t.co/1H8a3tbnSK,,1,0,0,0,2016-11-25T14:10:34.000Z,0
200,Shadow Complex Remastered is 50% off in the #SteamAutumnSale. #SteamSale Get it now: https://t.co/L3eK5KZBNs https://t.co/CadAz5ZW3S,,0,2,0,0,2016-11-24T21:05:15.000Z,0
201,"#XboxOne fans, pick up Shadow Complex Remastered for up to 50% off this weekend! #HappyThanksgiving https://t.co/QAdV35aGAI https://t.co/Rwq0fayvEU",,7,3,1,1,2016-11-24T14:45:32.000Z,0
202,#HappyThanksgiving Shadow Complex Remastered is 50% off in the #SteamAutumnSale! Get it now: https://t.co/L3eK5KZBNs   #SteamSale https://t.co/s8gvq8xUxE,,1,1,0,0,2016-11-23T19:08:03.000Z,0
203,Shadow Complex Remastered is now on sale for all Xbox One players! Get it now for up to 50% off - https://t.co/QAdV35aGAI #BlackFriday https://t.co/7WioEWJXM2,,3,1,0,0,2016-11-22T16:50:18.000Z,0
204,Come watch @DeejayKnight playing Shadow Complex Remastered on Twitch right now: https://t.co/lKsxY2X2dY,,3,3,0,0,2016-11-21T21:25:39.000Z,0
205,#XboxLive Gold Members! Get Shadow Complex Remastered for 50% off on Xbox One now! #BlackFriday https://t.co/QAdV35aGAI https://t.co/BlVyEdvavA,,5,3,1,0,2016-11-21T17:30:04.000Z,0
206,@Diealated The first step is admitting you are addicted. We applaud you on this journey.,,1,1,0,0,2016-11-21T15:48:34.000Z,0
207,Shadow Complex Remastered is on sale on Xbox One! Get 50% off for #XboxLive Gold Members for a limited time. https://t.co/QAdV34T5c8 https://t.co/f0a9ym11U0,,0,0,0,0,2016-11-20T14:25:10.000Z,0
208,Get Shadow Complex Remastered for 50% off on Xbox One! Early #BlackFriday deal with #XboxLive Gold Members:  https://t.co/QAdV34T5c8 https://t.co/UwnfrOHWnM,,2,3,0,0,2016-11-19T14:35:14.000Z,0
209,#BlackFriday early access deal for #XboxLive Gold Members! Shadow Complex Remastered is 50% off now on Xbox One: https://t.co/QAdV34T5c8,,2,2,0,0,2016-11-18T16:25:11.000Z,0
210,#ThrowBackThursday #TBT Do you remember the first time you took down one of these mechs in Shadow Complex? https://t.co/7bIYDZum1I https://t.co/Tf0RrszQAz,,2,0,0,1,2016-11-17T18:41:48.000Z,0
211,@_mattblack Need more details. Have a screenshot? You can also check out this guide: https://t.co/hz3Fb8XFO3,,0,0,0,0,2016-11-17T04:40:05.000Z,0
212,Trying to conquer the #MonthlyRun? Follow this guide to see how to gather all of the Gold Bars: https://t.co/BS8IM6LcpM https://t.co/5YL5iLl0mL,,1,0,0,0,2016-11-15T21:37:28.000Z,0
213,"RT @Duobix: Just beaten @shadowcomplex the first time. Wanted to play this since 2009. It felt solid, gave me a metroid dejavu - 3/4 stuffâ€¦",,0,1,0,0,2016-11-14T16:04:37.000Z,0
214,Don't look down! Perspective is key in this concept art from Shadow Complex. #ThrowBackThursday #TBT https://t.co/lNNQHn7btW,,3,1,0,0,2016-11-10T19:04:42.000Z,0
215,"@atkarstweets If you are looking to redeem on Epic Games launcher, here are the instructions: https://t.co/cpFPb3SdwY",,0,0,0,1,2016-11-09T17:00:55.000Z,0
216,@atkarstweets It is a code you redeem in Steam. https://t.co/eJxBm3qGfz,,0,0,0,0,2016-11-09T16:58:51.000Z,0
217,@atkarstweets Which platform?,,0,0,0,1,2016-11-09T02:57:00.000Z,0
218,"RT @UnrealEngine: Check out the Humble Unreal Engine Bundle! Support great games, causes &amp; developers via Unreal Dev Grants: https://t.co/3â€¦",,0,47,0,0,2016-11-08T20:25:40.000Z,0
219,RT @shacknews: Humble Unreal Engine Bundle has Shadow Complex Remastered for $1 https://t.co/Q7h6loeu8i https://t.co/el5DUdw8aa,,0,3,0,0,2016-11-08T20:06:15.000Z,0
220,The #MonthlyRun has begun! Come grab all the gold bars as quickly as you can. Go for the gold: https://t.co/xRheq52Y4i https://t.co/Vu2qGfovut,,1,1,0,0,2016-11-07T23:18:18.000Z,0
221,#FunFactFriday is back! How is your singing voice? https://t.co/XbnR0OtNrm,,1,0,0,0,2016-11-04T19:31:51.000Z,0
222,#ThrowbackThursday to this look at Proving Grounds from @IGN back the original launch: https://t.co/ymSKpOjAPa,,0,0,0,0,2016-11-03T21:31:55.000Z,0
223,Come watch the ChAIR team take on the Helicopter in Shadow Complex. Streaming live now: https://t.co/3R3cLuximX,,0,1,0,0,2016-11-02T20:01:04.000Z,0
224,Come watch our Shadow Complex Live Stream at 4pm EDT today! We're blowing up some helicopters: https://t.co/3R3cLuximX,,0,2,0,0,2016-11-02T15:21:07.000Z,0
225,Our Monthly Stream is tomorrow! Come join in and see how fast the team can blow up the helicopter - Don't miss it! https://t.co/3R3cLuximX https://t.co/NptMNu57d2,,1,0,0,0,2016-11-01T21:31:03.000Z,0
226,Congrats to everyone that participated in the monthly run. Tune in tomorrow for details on the run for November: https://t.co/Xwctt5fGAu https://t.co/TBVkHDE1W6,,1,0,0,0,2016-10-31T18:39:40.000Z,0
227,"@TwitchSupport Have a FireTV Stick and Twitch App. Trying to watch our channel while hosting someone, but says there is nothing on channel.",,1,0,0,0,2016-10-28T19:49:58.000Z,0
228,The #MonthlyRun ends tomorrow! Come post your best time now on our forums: https://t.co/Xwctt5fGAu https://t.co/vTvJMaDR1A,,1,1,0,0,2016-10-27T22:21:42.000Z,0
229,Jason is not a fan of #NationalPumpkinDay. Why are they storing so many pumpkins in this complex anyway? #ShadowComplex #Halloween https://t.co/jOw1Cu783v,,6,2,0,0,2016-10-26T20:23:35.000Z,0
230,"Congrats to our Shadow Complex soundtrack winners @MC2615
 and @JTatsiou. DM us to claim your prize!",,5,3,0,3,2016-10-26T15:59:01.000Z,0
231,Retweet this and follow us for a chance to win a limited copy of the Shadow Complex Soundtrack! @LimitedRunGames https://t.co/x3UjmDxLZS https://t.co/NAz6f4ZEdy,,80,304,6,2,2016-10-25T17:20:35.000Z,0
232,#TBT #ThrowBackThursday to when Donald Mustard talked Shadow Complex and #Igavania with Koji Igarashi for @SwordOrWhip https://t.co/hxVHjYk4ix,,0,0,0,0,2016-10-21T02:11:05.000Z,0
233,Send us photos of your Shadow Complex Halloween costumes this year and we'll send you a T-shirt! #costumes #halloweencostume https://t.co/xOD2AsXdCE,,1,1,0,0,2016-10-19T20:51:09.000Z,0
234,Time to jump! Come prove yourself in this week's #WeeklyChallenge. Post your best score in our forums: https://t.co/fPxErA0cv1 https://t.co/gZkzH1iGnJ,,0,0,0,0,2016-10-18T18:47:30.000Z,0
235,"RT @InfinityBlade: Send the Infinity Blade, Angry God King, Stinky Thane, and more with the Infinity Blade Stickers app for iMessage: httpsâ€¦",,0,25,0,0,2016-10-18T16:01:44.000Z,0
236,LAST CHANCE! The PS4 Flash Sale for Shadow Complex Remastered ends at 9am PST. Get it now at 60% off: https://t.co/BSVZYu2bap https://t.co/jIq2lNdg2t,,0,1,0,0,2016-10-17T14:02:29.000Z,0
237,Only a few hours left to get Shadow Complex Remastered for just $5.99 on PS4. Be sure to pick it up now: https://t.co/BSVZYu2bap https://t.co/GUrwJMP2I0,,0,2,0,1,2016-10-16T22:10:14.000Z,0
238,Shadow Complex Remastered is on sale on PS4 for $5.99 this weekend only Come and get it! https://t.co/BSVZYu2bap https://t.co/ewHrgrsqzX,,1,10,0,0,2016-10-16T15:01:22.000Z,0
239,Get Shadow Complex Remastered for 60% off on PS4 this weekend only! Come play: https://t.co/BSVZYu2bap,,0,0,0,0,2016-10-15T22:55:08.000Z,0
240,Picked up Shadow Complex Remastered for $5.99 this weekend? Come join our #WeeklyChallenge: https://t.co/3Z2VTr1b3s https://t.co/NwltgQWgYS,,3,3,0,0,2016-10-15T18:55:13.000Z,0
241,"Get Shadow Complex Remastered on PS4 for $5.99, the lowest price ever! Only 48hrs left - get it now: https://t.co/BSVZYu2bap https://t.co/nqINYp3x0A",,1,3,0,1,2016-10-15T14:50:16.000Z,0
242,"Now is the time to get Shadow Complex Remastered on PS4. Just $5.99, this weekend in only. Learn more: https://t.co/3Z2VTr1b3s",,2,1,0,0,2016-10-14T23:00:33.000Z,0
243,All the colors! #FunFactFriday Get Shadow Complex Remastered for $5.99 on PS4 for a limited time: https://t.co/BSVZYtKzLP https://t.co/nxOSsBmVhh,,3,0,0,1,2016-10-14T18:10:12.000Z,0
244,Get Shadow Complex Remastered for just $5.99 as part of the Playstation Flash Sale! Sale ends Monday - https://t.co/oUuxzYMEel,,1,1,0,0,2016-10-14T16:59:51.000Z,0
245,Shadow Complex Remastered is on sale on PS4 for just $5.99 - the lowest price ever! This weekend only: https://t.co/BSVZYu2bap https://t.co/ela8MPDHvR,,14,24,5,2,2016-10-14T15:53:51.000Z,0
246,Who remembers their first Spider Tank battle? #TBT #ThrowbackThursday https://t.co/Xnivm19HaO,https://pbs.twimg.com/ext_tw_video_thumb/786626309820653568/pu/img/52q-sHkKzyzApWp8.jpg,3,2,0,1,2016-10-13T17:56:15.000Z,0
247,Show your combat prowess in this #WeeklyChallenge. Come post your best time: https://t.co/uW58vPpSw4 https://t.co/q6PcbQlXYM,,0,0,0,0,2016-10-11T20:22:47.000Z,0
248,Check out the runs from this weekly challenge! Tune in tomorrow for the next one: https://t.co/1SpfwB7P3k https://t.co/dfrwFshv2Z,,0,0,0,0,2016-10-10T20:23:35.000Z,0
249,"We're streaming #SuperMetroid, a inspiration for Shadow Complex. Live now! Come watch: https://t.co/3R3cLuximX",,1,0,0,0,2016-10-05T20:00:38.000Z,0
250,Time for the #MonthlyRun! This month we're showing off a glitchless run on Insane (shout out to @bpk428). Come play! https://t.co/Xwctt5fGAu https://t.co/rfJ9abvc3A,,1,0,0,0,2016-10-05T17:04:36.000Z,0
251,The #WeeklyChallenge is now live! Come see how quickly you can take out the helicopter! Good luck! https://t.co/vWovrr3o71 https://t.co/XXFfnmWS4W,,0,0,0,0,2016-10-04T22:53:56.000Z,0
252,We're playing #SuperMetroid in tomorrow's live stream - one of the inspirations for Shadow Complex! Come watch: https://t.co/3R3cLuximX https://t.co/UialXc0ABN,,3,0,0,0,2016-10-04T21:59:52.000Z,0
253,RT @ChAIRGAMES: Happy 20th birthday to our friends at @IGN! https://t.co/PF87qKCDxW,,0,3,0,0,2016-09-30T02:28:42.000Z,0
254,RT @ChAIRGAMES: On the way to @TwitchCon! Let us know if you're going to be there! #TwitchCon https://t.co/D7jOEU1ZGG,,0,3,0,0,2016-09-29T20:53:40.000Z,0
